tower_id,adm3_name,lat_r,lon_r,lat,lon,cell_count,radios,networks,max_range_m,nearest_other_site_km,isolation_score,earthquake_raw,cyclone_raw,earthquake_score,cyclone_score,flood_score,historical_hazard_score,legacy_score,analysis_area,adm2_name,adm2_pcode,estimated_population_nearest,estimated_population_primary_5km,estimated_people_per_cell,flood_frequency,flood_count,flood_history_score,historical_flood_exposed_population_assigned
3833,Kyeemyindaing,16.80267,96.12556,16.802673,96.125565,1,GSM,Telenor,1000,0.0254883632114624,0.0772974918783289,147.34262943242248,0.0672753777883706,0.7054370940548725,0.934784308746994,0.0,0.7398391762586908,0.75,Yangon City,Yangon (West),MMR013D004,1127.6881103515625,1127.6881103515625,1127.6881103515625,0.0,0.0,0.0,0.0
3834,Kyeemyindaing,16.80276,96.12604,16.802759,96.126045,2,UMTS,Telenor,1000,0.0519820626856611,0.1577590099421323,147.3313325237161,0.0672797607779469,0.7049202007080088,0.9349927105895096,0.0,0.7394310771902339,0.55,Yangon City,Yangon (West),MMR013D004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3835,Kyeemyindaing,16.8029,96.12282,16.80290222168,96.122817993164,1,UMTS,MPT,1000,0.0731302263782866,0.221986105015344,147.42206109150573,0.0672313865891156,0.709071512742108,0.9326926206834778,0.0,0.7426146789333135,0.55,Yangon City,Yangon (West),MMR013D004,356.2704162597656,356.2704162597656,356.2704162597656,0.0,0.0,0.0,0.0
3836,Kyeemyindaing,16.8029,96.1235,16.802902,96.123505,1,UMTS,MPT,1000,0.0731302263782866,0.221986105015344,147.4034167542526,0.0672408930859316,0.7082184356629436,0.9331446344101472,0.0,0.7419573654750241,0.55,Yangon City,Yangon (West),MMR013D004,1690.6296997070312,1690.6296997070312,1690.6296997070312,0.0,0.0,0.0,0.0
3837,Kyeemyindaing,16.8029,96.12556,16.80290222168,96.125564575195,2,UMTS,Telenor,1000,0.0254883632114624,0.0772974918783289,147.34740483932922,0.0672693652226031,0.7056555941882109,0.9344984240186872,0.0,0.7399820186627823,0.55,Yangon City,Yangon (West),MMR013D004,1220.8861083984375,1220.8861083984375,610.4430541992188,0.0,0.0,0.0,0.0
3838,Kyeemyindaing,16.80339,96.12218,16.803387,96.122177,4,UMTS,MPT,1000,0.071834639237134,0.2180513993974066,147.44952802194993,0.0672098325649863,0.7103282701413561,0.931667772628517,0.0,0.7435291955144303,0.55,Yangon City,Yangon (West),MMR013D004,906.1761322021484,906.1761322021484,226.5440330505371,0.0,0.0,0.0,0.0
3839,Kyeemyindaing,16.80359,96.12282,16.803589,96.122818,1,UMTS,MPT,1000,0.071834639237134,0.2180513993974066,147.43636344898616,0.0672134074572446,0.7097259212726403,0.931837751160396,0.0,0.7430426957558036,0.55,Yangon City,Yangon (West),MMR013D004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3840,Kyeemyindaing,16.80428,96.12282,16.804275512695,96.122817993164,7,"GSM, UMTS","MPT, Ooredoo, Telenor",1000,0.0584400567742422,0.1773719752254574,147.45068133156832,0.0671954392414252,0.7103810401587223,0.9309834006723748,0.0,0.7434713942357701,0.55,Yangon City,Yangon (West),MMR013D004,379.1618957519531,379.1618957519531,54.165985107421875,0.0,0.0,0.0,0.0
3841,Kyeemyindaing,16.80428,96.12337,16.804276,96.123367,1,UMTS,MPT,1000,0.0584400567742422,0.1773719752254574,147.4357915522996,0.067203012886946,0.709699753973244,0.9313435114263772,0.0,0.7429463175912141,0.55,Yangon City,Yangon (West),MMR013D004,885.5951232910156,885.5951232910156,885.5951232910156,0.0,0.0,0.0,0.0
3842,Kyeemyindaing,16.80428,96.12419,16.804275512695,96.12419128418,3,UMTS,"MPT, Ooredoo",1000,0.0877424461722232,0.2663635007824808,147.41338308942403,0.0672144151081485,0.7086744482303303,0.9318856628200824,0.0,0.7421561304187931,0.55,Yangon City,Yangon (West),MMR013D004,905.10791015625,905.10791015625,301.70263671875,0.0,0.0,0.0,0.0
3843,Kyeemyindaing,16.80428,96.12556,16.804275512695,96.125564575195,6,UMTS,"MPT, Ooredoo, Telenor",1000,0.1254731031136894,0.3809517234658203,147.3759936527763,0.0672333882090372,0.7069636836708824,0.9327877934582304,0.0,0.7408373001389845,0.55,Yangon City,Yangon (West),MMR013D004,1332.572998046875,1332.572998046875,222.09549967447916,0.0,0.0,0.0,0.0
3844,Kyeemyindaing,16.80539,96.1254,16.805393,96.125401,1,UMTS,Telenor,1000,0.0333503142348144,0.1011742824676625,147.40377811738986,0.0672018665876377,0.7082349699384974,0.9312890073296264,0.0,0.7416930755471667,0.55,Yangon City,Yangon (West),MMR013D004,1136.0944519042969,1136.0944519042969,1136.0944519042969,0.0,0.0,0.0,0.0
3845,Kyeemyindaing,16.80565,96.12282,16.805648803711,96.122817993164,2,UMTS,"MPT, Ooredoo",1000,0.0890262315507046,0.270262364379138,147.47938442652938,0.0671595084997697,0.7116943586253383,0.9292749702429496,0.0,0.74433145036798,0.55,Yangon City,Yangon (West),MMR013D004,1022.1850891113281,1022.1850891113281,511.09254455566406,0.0,0.0,0.0,0.0
3846,Kyeemyindaing,16.80565,96.12556,16.805648803711,96.125564575195,2,UMTS,"MPT, Telenor",1000,0.0333503142348144,0.1011742824676625,147.40466521997428,0.0671974278247077,0.70827555957552,0.9310779535826338,0.0,0.741695918676587,0.55,Yangon City,Yangon (West),MMR013D004,1052.6163024902344,1052.6163024902344,526.3081512451172,0.0,0.0,0.0,0.0
3847,Kyeemyindaing,16.80603,96.12206,16.806026,96.122055,1,UMTS,Telenor,1000,0.0062547673842214,0.0188849504515433,147.5079770607779,0.067139108867233,0.7130026229298926,0.9283050110556652,0.0,0.7452979811487584,0.55,Yangon City,Yangon (West),MMR013D004,280.45521545410156,280.45521545410156,280.45521545410156,0.0,0.0,0.0,0.0
3848,Kyeemyindaing,16.80606,96.1221,16.806061,96.122101,1,UMTS,MPT,1000,0.0062547673842214,0.0188849504515433,147.50746362846525,0.0671388287408698,0.7129791306849453,0.9282916916422372,0.0,0.7452760148285391,0.55,Yangon City,Yangon (West),MMR013D004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3849,Kyeemyindaing,16.80611,96.12602,16.806107,96.126022,1,GSM,Telenor,1000,0.0704743369034348,0.2139201533665618,147.40176864642962,0.0671917458871307,0.7081430260096703,0.9308077895223522,0.0,0.7415427405365725,0.75,Yangon City,Yangon (West),MMR013D004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3850,Kyeemyindaing,16.80657,96.12191,16.806574,96.121907,1,LTE,Telenor,1000,0.0606659217958217,0.1841319401301633,147.52347807637926,0.0671227380581319,0.7137118764117275,0.9275266138633438,0.0,0.74578408702947,0.25,Yangon City,Yangon (West),MMR013D004,1601.0754318237305,1601.0754318237305,1601.0754318237305,0.0,0.0,0.0,0.0
3851,Kyeemyindaing,16.807,96.12636,16.806999,96.126358,1,LTE,Ooredoo,1000,0.0617774221310354,0.1875075730570339,147.41127373825134,0.0671730319474237,0.7085779342533034,0.9299179814477928,0.0,0.7417789413324768,0.25,Yangon City,Yangon (West),MMR013D004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3852,Kyeemyindaing,16.80702,96.12419,16.807022094727,96.12419128418,2,"GSM, UMTS",MPT,1000,0.0311339382160704,0.0944431357192808,147.47084088759323,0.0671425405959369,0.7113034465139341,0.9284681824646897,0.0,0.7438781569065473,0.55,Yangon City,Yangon (West),MMR013D004,784.0299072265625,784.0299072265625,392.01495361328125,0.0,0.0,0.0,0.0
3853,Kyeemyindaing,16.80702,96.12556,16.807022094727,96.125564575195,1,UMTS,Telenor,1000,0.0844953627954853,0.2565020898448912,147.43341974964454,0.0671614840654199,0.7095912314522306,0.9293689041924516,0.0,0.7425578823632637,0.55,Yangon City,Yangon (West),MMR013D004,1677.1888732910156,1677.1888732910156,1677.1888732910156,0.0,0.0,0.0,0.0
3854,Kyeemyindaing,16.80724,96.12437,16.807243,96.124371,1,UMTS,Telenor,1000,0.0311339382160704,0.0944431357192808,147.4705843567957,0.0671392415609819,0.7112917088726056,0.9283113203615124,0.0,0.7438446505959416,0.55,Yangon City,Yangon (West),MMR013D004,833.1833190917969,833.1833190917969,833.1833190917969,0.0,0.0,0.0,0.0
3855,Kyeemyindaing,16.80735,96.12345,16.807352,96.123452,1,LTE,Telenor,1000,0.0362505240048192,0.1099822362615566,147.49787388193005,0.0671237147944894,0.7125403490402505,0.9275730556020316,0.0,0.7447952550245176,0.25,Yangon City,Yangon (West),MMR013D004,771.9521789550781,771.9521789550781,771.9521789550781,0.0,0.0,0.0,0.0
3856,Kyeemyindaing,16.8075,96.12206,16.807495,96.122055,1,LTE,Telenor,1000,0.0970773830062322,0.294713757771904,147.53880623175633,0.0671007060526614,0.7144132206236729,0.9264790388110972,0.0,0.7462230933517865,0.25,Yangon City,Yangon (West),MMR013D004,398.67701721191406,398.67701721191406,398.67701721191406,0.0,0.0,0.0,0.0
3857,Kyeemyindaing,16.80757,96.12371,16.807567,96.123708,1,UMTS,Telenor,1000,0.0362505240048192,0.1099822362615566,147.4954292554337,0.0671216239092165,0.7124284944431767,0.9274736384494728,0.0,0.7446852660441211,0.55,Yangon City,Yangon (West),MMR013D004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3858,Kyeemyindaing,16.80788,96.12328,16.807875,96.123283,2,UMTS,Telenor,1000,0.0567406853147904,0.1722109743046554,147.5134573812883,0.0671077101775015,0.7132533765903968,0.9268120700667024,0.0,0.7452871806118426,0.55,Yangon City,Yangon (West),MMR013D004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3859,Kyeemyindaing,16.80817,96.12556,16.808167,96.125565,1,GSM,Telenor,1000,0.0253954111627415,0.0770151959704093,147.45744421356818,0.0671315365084641,0.7106904777935841,0.9279449614839844,0.0,0.743278650347144,0.75,Yangon City,Yangon (West),MMR013D004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3860,Kyeemyindaing,16.80836,96.12198,16.808365,96.121979,3,UMTS,Telenor,1000,0.0414325247488707,0.1257200024002644,147.55917066379806,0.0670769234571098,0.715345001140681,0.9253482269196948,0.0,0.746845485007533,0.55,Yangon City,Yangon (West),MMR013D004,249.46688842773438,249.46688842773438,83.15562947591145,0.0,0.0,0.0,0.0
3861,Kyeemyindaing,16.8084,96.12144,16.808395385742,96.121444702148,1,UMTS,Ooredoo,1000,0.0569733512353797,0.172917582047019,147.57429379262382,0.0670687626215229,0.7160369643030798,0.9249601965255604,0.0,0.7473754491364518,0.55,Yangon City,Yangon (West),MMR013D004,4648.146690368652,4648.146690368652,4648.146690368652,0.0,0.0,0.0,91.70516967773438
3862,Kyeemyindaing,16.8084,96.12556,16.808395385742,96.125564575195,1,UMTS,Telenor,1000,0.0253954111627415,0.0770151959704093,147.4622574469566,0.0671255569269743,0.7109107086886055,0.9276606450880012,0.0,0.7434231991485148,0.55,Yangon City,Yangon (West),MMR013D004,1154.4863586425781,1154.4863586425781,1154.4863586425781,0.0,0.0,0.0,0.0
3863,Kyeemyindaing,16.80843,96.12343,16.808432,96.123426,1,UMTS,Telenor,1000,0.0312694609550147,0.0948547190588684,147.52128767669998,0.0670951217713401,0.713611654036685,0.9262135180982992,0.0,0.7455019336459271,0.55,Yangon City,Yangon (West),MMR013D004,749.6723937988281,749.6723937988281,749.6723937988281,0.0,0.0,0.0,0.0
3864,Kyeemyindaing,16.8087,96.12332,16.808695,96.123322,1,LTE,Telenor,1000,0.0312694609550147,0.0948547190588684,147.529652862409,0.0670868142672947,0.7139944055442566,0.925818513930566,0.0,0.745768021802203,0.25,Yangon City,Yangon (West),MMR013D004,472.32928466796875,472.32928466796875,472.32928466796875,0.0,0.0,0.0,0.0
3865,Kyeemyindaing,16.80873,96.12202,16.808735,96.122025,2,UMTS,MPT,1000,0.0414325247488707,0.1257200024002644,147.56571745374677,0.0670678910167256,0.7156445514208292,0.924918753569206,0.0,0.7470356817430857,0.55,Yangon City,Yangon (West),MMR013D004,485.1278076171875,485.1278076171875,242.56390380859375,0.0,0.0,0.0,0.0
3866,Kyeemyindaing,16.80906,96.12462,16.809059,96.124619,1,LTE,MPT,1000,0.0232080642984306,0.0703722109314208,147.50201480477924,0.0670951737825402,0.7127298181708112,0.9262159911203652,0.0,0.7447527441132442,0.25,Yangon City,Yangon (West),MMR013D004,511.69329833984375,511.69329833984375,511.69329833984375,0.0,0.0,0.0,0.0
3867,Kyeemyindaing,16.80925,96.1247,16.809252,96.124702,1,UMTS,Telenor,1000,0.0232080642984306,0.0703722109314208,147.50381912077842,0.0670912720285261,0.7128123751746657,0.9260304710064275,0.0,0.74479508954943,0.55,Yangon City,Yangon (West),MMR013D004,606.8753051757812,606.8753051757812,606.8753051757812,0.0,0.0,0.0,0.0
3868,Kyeemyindaing,16.80977,96.12144,16.809768676758,96.121444702148,1,UMTS,MPT,1000,0.1304859754832971,0.3961758457561606,147.60326224153874,0.0670328964589147,0.7173624241171106,0.9232548366926344,0.0,0.7482462860034391,0.55,Yangon City,Yangon (West),MMR013D004,1272.3179397583008,1272.3179397583008,1272.3179397583008,0.0,0.0,0.0,0.0
3869,Kyeemyindaing,16.80977,96.12556,16.809768676758,96.125564575195,3,UMTS,"Ooredoo, Telenor",1000,0.0974412439594896,0.2958188055849414,147.49117851280127,0.0670896464050886,0.712234000476461,0.9259531760656772,0.0,0.7442918768148434,0.55,Yangon City,Yangon (West),MMR013D004,1867.8804931640625,1867.8804931640625,622.6268310546875,0.0,0.0,0.0,0.0
3870,Kyeemyindaing,16.80982,96.12421,16.809817,96.124207,1,LTE,Telenor,1000,0.0819952094705306,0.2489091097813093,147.5292231268255,0.0670696861856371,0.7139747428675204,0.9250041100370416,0.0,0.7456291479429485,0.25,Yangon City,Yangon (West),MMR013D004,765.3111267089844,765.3111267089844,765.3111267089844,0.0,0.0,0.0,0.0
3871,Kyeemyindaing,16.8108,96.12556,16.810799,96.125565,1,GSM,Telenor,1000,0.0381363558433117,0.1157095184286217,147.5129200402095,0.0670627209855126,0.7132287903928939,0.9246729295689649,0.0,0.7449454112693046,0.75,Yangon City,Yangon (West),MMR013D004,1113.7667236328125,1113.7667236328125,1113.7667236328125,0.0,0.0,0.0,0.0
3872,Kyeemyindaing,16.81096,96.12288,16.810957,96.122879,1,LTE,Telenor,1000,0.021568289914181,0.0653922066716399,147.5894549229893,0.0670216209335482,0.7167306662369919,0.9227187094167596,0.0,0.7476288727139571,0.25,Yangon City,Yangon (West),MMR013D004,1002.6693115234375,1002.6693115234375,1002.6693115234375,0.0,0.0,0.0,0.0
3873,Kyeemyindaing,16.81114,96.12144,16.811141967773,96.121444702148,1,UMTS,Telenor,1000,0.1299750540397457,0.3946241743861607,147.63231430044527,0.0669970468739905,0.7186917095306496,0.921550265093364,0.0,0.7491204928650568,0.55,Yangon City,Yangon (West),MMR013D004,706.3848876953125,706.3848876953125,706.3848876953125,0.0,0.0,0.0,0.0
3874,Kyeemyindaing,16.81114,96.12282,16.811141967773,96.122817993164,2,UMTS,Ooredoo,1000,0.021568289914181,0.0653922066716399,147.59502908056882,0.0670159515096657,0.7169857134399139,0.922449140356064,0.0,0.7478052274773364,0.55,Yangon City,Yangon (West),MMR013D004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3875,Kyeemyindaing,16.81114,96.12419,16.811141967773,96.12419128418,1,UMTS,Telenor,1000,0.1056997480457787,0.3208999301129095,147.55765203114538,0.0670348533863377,0.7152755156615204,0.923347884434028,0.0,0.7464863709773965,0.55,Yangon City,Yangon (West),MMR013D004,821.225830078125,821.225830078125,821.225830078125,0.0,0.0,0.0,0.0
3876,Kyeemyindaing,16.81114,96.12556,16.811141967773,96.125564575195,4,UMTS,"MPT, Telenor",1000,0.0381363558433117,0.1157095184286217,147.5201831429964,0.0670537524955813,0.713561115775501,0.9242464969266476,0.0,0.7451639229481729,0.55,Yangon City,Yangon (West),MMR013D004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3877,Kyeemyindaing,16.81183,96.1235,16.811829,96.123505,1,UMTS,Ooredoo,1000,0.1056997480457787,0.3208999301129095,147.5908960372717,0.0670074680162949,0.7167966048405524,0.9220457682698012,0.0,0.7475839793549397,0.55,Yangon City,Yangon (West),MMR013D004,1093.2919921875,1093.2919921875,1093.2919921875,0.0,0.0,0.0,0.0
3878,Kyeemyindaing,16.81183,96.12556,16.811829,96.125565,1,GSM,Telenor,1000,0.0763086145006212,0.2316388880692193,147.53471343868227,0.0670358075094829,0.7142259536849862,0.9233932509625076,0.0,0.7456010482766144,0.75,Yangon City,Yangon (West),MMR013D004,956.4582214355469,956.4582214355469,956.4582214355469,0.0,0.0,0.0,0.0
3879,Kyeemyindaing,16.81189,96.12238,16.81189,96.122383,1,LTE,Telenor,1000,0.0897943995114311,0.2725952949050625,147.62270326754822,0.0669904379125548,0.7182519539222708,0.9212360230180988,0.0,0.748699564286645,0.25,Yangon City,Yangon (West),MMR013D004,330.2365417480469,330.2365417480469,330.2365417480469,0.0,0.0,0.0,0.0
3880,Kyeemyindaing,16.81252,96.12144,16.812515258789,96.121444702148,1,UMTS,MPT,1000,0.066289646755558,0.2012112252588542,147.661450137931,0.0669612138624854,0.7200248282574719,0.9198464815249596,0.0,0.7499980762475951,0.55,Yangon City,Yangon (West),MMR013D004,428.97327423095703,428.97327423095703,428.97327423095703,0.0,0.0,0.0,0.0
3881,Kyeemyindaing,16.81252,96.12556,16.812515258789,96.125564575195,3,UMTS,"Ooredoo, Telenor",1000,0.0763086145006212,0.2316388880692193,147.54927152794113,0.0670178751941615,0.7148920632974944,0.922540607466894,0.0,0.7460393449229044,0.55,Yangon City,Yangon (West),MMR013D004,1024.5865173339844,1024.5865173339844,341.5288391113281,0.0,0.0,0.0,0.0
3882,Kyeemyindaing,16.81263,96.12206,16.812634,96.122055,1,UMTS,MPT,1000,0.0110134649381304,0.0333371423610539,147.64740732133816,0.0669665108830748,0.7193822950958142,0.9200983436002514,0.0,0.7494897023714798,0.55,Yangon City,Yangon (West),MMR013D004,325.9488830566406,325.9488830566406,325.9488830566406,0.0,0.0,0.0,0.0
3883,Kyeemyindaing,16.81273,96.12204,16.812732,96.12204,1,UMTS,MPT,1000,0.0110134649381304,0.0333371423610539,147.6498971153885,0.0669637477519471,0.7194962163474712,0.919966962585514,0.0,0.7495668282831776,0.55,Yangon City,Yangon (West),MMR013D004,704.0573425292969,704.0573425292969,704.0573425292969,0.0,0.0,0.0,0.0
3884,Kyeemyindaing,16.81352,96.12117,16.813517,96.12117,1,LTE,Telenor,1000,0.1151625305673495,0.3496384551926066,147.6902087123278,0.0669313093214872,0.7213406852018222,0.9184245841338844,0.0,0.7509032700416316,0.25,Yangon City,Yangon (West),MMR013D004,1241.3001708984375,1241.3001708984375,1241.3001708984375,0.0,0.0,0.0,0.0
3885,Kyeemyindaing,16.81389,96.12007,16.813888549805,96.120071411133,1,UMTS,Telenor,1000,0.1240193329953885,0.3765366152342121,147.7278944870838,0.0669065195477469,0.7230650087976899,0.9172458830593992,0.0,0.7521921399369462,0.55,Yangon City,Yangon (West),MMR013D004,13919.975247859955,13919.975247859955,13919.975247859955,0.0,0.0,0.0,1769.1017117500305
3886,Kyeemyindaing,16.81389,96.12556,16.813888549805,96.125564575195,2,"GSM, UMTS",Telenor,1000,0.1461750522812752,0.4438236624536472,147.5784438520742,0.0669820144966124,0.7162268514814881,0.9208355074859168,0.0,0.7469181498821524,0.55,Yangon City,Yangon (West),MMR013D004,2445.7748413085938,2445.7748413085938,1222.8874206542969,0.0,0.0,0.0,0.0
3887,Kyeemyindaing,16.81526,96.12144,16.81526184082,96.121444702148,5,"GSM, UMTS","MPT, Ooredoo",1000,0.1461739935165255,0.4438204469789976,147.71997380328546,0.0668895975429638,0.7227025956044538,0.9164412776834372,0.0,0.7517633979163013,0.55,Yangon City,Yangon (West),MMR013D004,1613.1037139892578,1613.1037139892578,322.62074279785156,0.0,0.0,0.0,0.0
3888,Kyeemyindaing,16.81526,96.12282,16.81526184082,96.122817993164,1,UMTS,Ooredoo,1000,0.1461739935151714,0.4438204469748851,147.68264147614508,0.0669084579242884,0.7209944441071424,0.9173380487457896,0.0,0.7504459848029396,0.55,Yangon City,Yangon (West),MMR013D004,2258.9559020996094,2258.9559020996094,2258.9559020996094,0.0,0.0,0.0,0.0
3889,Kyeemyindaing,16.81526,96.12419,16.81526184082,96.12419128418,4,"GSM, UMTS",MPT,1000,0.0730944829260673,0.2218775519448599,147.6452169769894,0.0669273155456724,0.719282075252435,0.9182346885788272,0.0,0.7491249672513939,0.55,Yangon City,Yangon (West),MMR013D004,1321.8223876953125,1321.8223876953125,330.4555969238281,0.0,0.0,0.0,0.0
3890,Kyeemyindaing,16.81526,96.12488,16.815262,96.124878,1,GSM,MPT,1000,0.0730795147088866,0.2218320933829766,147.62647163544767,0.0669367401312055,0.71842437669264,0.918682807598018,0.0,0.7484631413284467,0.75,Yangon City,Yangon (West),MMR013D004,502.2210388183594,502.2210388183594,502.2210388183594,0.0,0.0,0.0,0.0
3891,Kyeemyindaing,16.81526,96.12556,16.81526184082,96.125564575195,3,UMTS,"MPT, Ooredoo",1000,0.0509450668459754,0.1546096475977675,147.60770029365062,0.0669461703987131,0.7175654884835925,0.9191311967830252,0.0,0.7478003447285073,0.55,Yangon City,Yangon (West),MMR013D004,624.7701416015625,624.7701416015625,208.2567138671875,0.0,0.0,0.0,0.0
3892,Kyeemyindaing,16.81572,96.12556,16.81572,96.125565,1,UMTS,MPT,1000,0.0509450668459754,0.1546096475977675,147.61746798852272,0.0669342215655097,0.7180124122062502,0.918563055149976,0.0,0.7480950086478091,0.55,Yangon City,Yangon (West),MMR013D004,1169.6849670410156,1169.6849670410156,1169.6849670410156,0.0,0.0,0.0,0.0
3893,Kyeemyindaing,16.81664,96.12144,16.816635131836,96.121444702148,4,"GSM, UMTS",MPT,1000,0.0650963542135042,0.1975871889282023,147.74936194782606,0.0668538142264742,0.7240472587140286,0.9147398570074418,0.0,0.7526511484580405,0.55,Yangon City,Yangon (West),MMR013D004,1173.0653228759766,1173.0653228759766,293.26633071899414,0.0,0.0,0.0,0.0
3894,Kyeemyindaing,16.81664,96.12419,16.816635131836,96.12419128418,2,UMTS,MPT,1000,0.1461729345608221,0.4438172309244205,147.67457362015017,0.0668915027721077,0.7206252970072047,0.9165318672814928,0.0,0.7500112825483478,0.55,Yangon City,Yangon (West),MMR013D004,1355.4576110839844,1355.4576110839844,677.7288055419922,0.0,0.0,0.0,0.0
3895,Kyeemyindaing,16.81664,96.12556,16.816635131836,96.125564575195,3,UMTS,"Ooredoo, Telenor",1000,0.0974377100094082,0.2958080729581678,147.63704102461534,0.06691034289616,0.7189079821711986,0.9174276751535846,0.0,0.7486859361185564,0.55,Yangon City,Yangon (West),MMR013D004,1201.1507568359375,1201.1507568359375,400.3835856119792,0.0,0.0,0.0,0.0
